TimeStamp,TravelTime,MAC
1683512327,305,f4:e2:9b:cc:2c:25
1683512329,283,56:0d:a7:25:66:97
1683512329,284,51:d6:10:95:dc:55
1683512359,242,71:23:5f:9a:4c:b1
1683512390,212,6c:fe:39:7d:18:bb
1683512393,242,7c:8e:fe:38:10:e9
1683512389,212,7d:52:0b:28:d2:7c
1683512393,242,6d:3a:0e:1a:00:ae
1683512413,230,6d:39:5c:98:b5:02
1683512446,264,57:df:05:19:99:8a
1683512416,234,55:8e:fe:7c:09:9a
1683512439,254,4b:a7:ac:7f:87:fe
1683512445,214,7c:f4:45:87:6a:9c
1683512445,214,12:95:d5:08:30:33
1683512445,214,4e:53:85:37:35:52
1683512445,214,54:b0:f7:13:88:ee
1683512471,262,79:9b:8e:6f:6f:1c
1683512497,282,78:0d:6f:5a:2a:b4
1683512472,263,3a:e4:d6:2b:05:04
1683512495,284,14:1a:93:32:8a:e1
1683512499,284,79:25:19:18:5b:4d
1683512497,282,7b:c5:40:6e:5e:72
1683512514,241,5e:b1:a8:a4:26:33
1683512571,302,ee:7d:eb:a0:7c:5f
1683512553,275,54:44:62:73:07:48
1683512566,318,90:f1:57:22:8c:82
1683512566,244,23:19:c0:e0:e3:98
1683512571,304,02:d4:88:27:5c:38
1683512593,248,7b:14:29:fd:93:c7
1683512587,255,50:52:5d:65:dc:71
1683512594,249,3b:f8:2d:01:d7:db
1683512609,238,6b:67:3a:b4:9f:55
1683512609,238,48:1a:d9:ac:7d:ce
1683512609,238,4d:35:41:dd:9c:bc
1683512609,238,7f:a0:33:3b:17:f3
1683512617,301,dc:f5:05:04:ef:58
1683512626,308,40:0f:82:53:98:ac
1683512629,262,63:81:4d:37:5b:c3
1683512630,260,4c:b7:4c:90:d3:ef
1683512639,262,4f:f0:9d:fa:c0:cf
1683512691,308,c5:81:46:87:b9:04
1683512684,306,26:56:f1:60:b8:1c
1683512684,306,66:50:86:86:de:fe
1683512684,306,50:6b:0d:d6:d4:71
1683512684,301,7f:9a:93:06:11:51
1683512690,261,79:41:63:9f:0e:1c
1683512689,967,fa:91:fc:86:57:1d
1683512740,322,90:fd:9f:5f:3f:ae
1683512719,285,3c:68:16:1f:20:38
1683512719,288,48:e7:da:52:31:b8
1683512720,290,18:29:91:ce:4e:96
1683512720,283,45:f5:26:34:8d:a6
1683512721,286,b4:c2:6a:44:62:97
1683512758,239,5f:36:fc:3d:9a:2f
1683512761,238,56:72:f0:c5:16:7e
1683512772,329,7f:af:90:23:a7:dc
1683512773,248,3d:e7:46:3e:65:6f
1683512792,235,59:48:be:ef:2f:74
1683512772,247,00:6f:f2:91:67:7d
1683512772,248,34:81:f4:e0:43:a4
1683512773,248,ec:bb:79:65:3b:89
1683512792,234,39:88:60:3f:54:f2
1683512792,234,4c:85:2b:5e:98:ce
1683512832,298,00:25:52:fc:4f:cb
1683512830,228,c2:b7:d9:ad:99:94
1683512831,215,62:58:03:e8:83:bc
1683512833,251,19:cb:c7:da:0a:08
1683512833,248,55:b6:c1:2e:a9:48
1683512869,691,27:1c:72:96:5e:57
1683512905,214,69:06:02:ea:eb:2d
1683512904,212,63:5c:c0:2b:f1:4d
1683512905,213,28:c1:fc:33:8a:01
1683512905,213,47:ee:aa:5b:ce:14
1683512918,253,5c:3f:65:c4:78:40
1683512929,241,7c:94:ad:ea:e3:b5
1683512935,228,5f:4b:c3:43:c2:b1
1683512929,241,54:6c:78:35:d4:2a
1683512929,241,d9:c2:2d:6b:a8:ce
1683515010,305,f7:92:e7:20:6a:f5
1683513842,294,00:25:ca:57:18:40
1683513829,293,e1:69:b0:3e:85:41
1683513823,10738,00:25:ca:56:ee:ae
1683515350,3247,53:70:0f:ef:11:fd
1683513762,249,98:93:d8:68:65:56
1683513484,350044,10:ce:a9:d4:51:86
1683512960,249266,14:13:0b:15:ab:3b
1683513291,286,90:e8:68:60:02:80
1683513291,288,14:13:0b:25:d1:8a
1683514263,103575,c3:b1:e7:94:10:70
1683516545,115680,3c:68:16:24:47:f4
1683516281,313,00:25:ca:54:5b:c2
1683516278,337601,10:c6:fc:d7:4e:3d
1683514301,269,00:1f:ff:9f:4f:0c
1683514404,235,ec:6c:02:96:6a:96
1683516037,329690,f6:3b:01:82:8f:f3
1683516518,319174,00:25:ca:27:78:aa
1683516519,292,4c:ce:2d:15:72:a5
1683516547,116252,48:74:12:78:11:14
1683514740,26709,3c:68:16:33:ea:30
1683513451,300,4d:ae:82:06:11:94
1683513452,296,6c:ec:eb:4f:d7:19
1683513454,297,db:b6:0a:8f:75:25
1683515558,265,00:25:ca:57:03:20
1683513120,280707,00:17:53:71:60:96
1683515390,318,fc:45:c3:f9:35:be
1683514264,103583,00:25:ca:56:d5:6a
1683513459,264,04:c4:61:8b:c5:31
1683513799,286,00:25:ca:58:3a:96
1683513799,281,a4:c1:38:22:04:ba
1683513839,294,ea:c1:45:72:a7:d9
1683515631,290,00:25:ca:61:62:8e
1683515636,105739,00:13:43:4d:81:39
1683516271,299,00:25:52:fa:f4:9c
1683515308,287,00:25:52:d9:5c:98
1683515710,206285,b4:ec:02:9d:99:18
1683516519,411,b0:d2:78:9b:2c:32
1683514738,196210,b0:d8:88:47:ab:da
1683514413,336,3c:68:16:00:29:b3
1683514010,233,d0:49:7c:a6:7f:d5
1683514009,232,d0:49:7c:a6:81:bb
1683514329,229,98:04:ed:cd:30:07
1683513647,12062,e8:eb:1b:c1:a1:d5
1683515206,246,d0:49:7c:e8:ed:3a
1683515207,247,ac:5f:ea:be:3c:f9
1683515363,282,f8:30:02:8b:0e:6f
1683514682,242,c0:06:10:24:00:3d
1683514682,245,cf:75:3b:24:f0:c7
1683515152,285,f0:99:19:bf:8e:4c
1683515423,287,b4:c2:6a:4d:e2:d4
1683514750,118566,14:13:0b:16:03:57
1683513272,116330,14:13:0b:1f:10:ee
1683514322,94243,ac:d6:18:96:50:b4
1683514320,160650,74:5e:1c:53:15:d6
1683514546,117268,54:67:06:f1:7d:20
1683515029,253,ac:d6:18:91:e0:14
1683513261,285,90:f1:57:9c:fe:9d
1683515049,36190,94:b2:cc:1d:1c:89
1683513890,30206,88:6b:0f:93:e1:f2
1683513674,287,3c:68:16:02:c5:b1
1683512983,259,7c:32:e6:2b:10:27
1683512991,256,75:e2:de:e5:24:e0
1683512990,255,bc:d0:74:4c:21:fa
1683512990,255,66:c4:3a:c9:0e:56
1683512991,256,05:14:36:3c:41:61
1683512991,258,53:ea:21:86:2a:29
1683513014,307,f1:74:a1:de:09:df
1683513009,258,75:b1:0c:88:d6:da
1683513013,307,d1:3b:a6:93:4b:fa
1683513034,277,4a:0d:bf:8e:87:7c
1683513026,242,7b:7f:a9:eb:a0:fe
1683513027,243,71:8d:00:1a:18:05
1683513034,281,12:d3:e6:8e:76:be
1683513027,243,6c:13:41:7b:12:46
1683513042,277,75:de:f5:81:39:82
1683513034,299,00:25:ca:2e:bb:ba
1683513034,278,68:40:28:40:1f:61
1683513042,275,6b:37:22:2b:8f:65
1683513042,274,67:f3:3d:d5:c6:fe
1683513059,288,5e:46:7b:2b:45:3d
1683513061,291,15:1a:28:07:33:7b
1683513052,285,14:8f:21:d4:38:cd
1683513060,289,7d:a3:9f:58:bb:84
1683513079,273,51:68:2a:42:8c:6c
1683513080,274,19:a7:c7:ee:bf:9e
1683513080,274,48:99:4c:a0:9e:8f
1683513121,276,57:83:ef:2e:73:c1
1683513103,292,68:39:c2:2f:65:f7
1683513104,293,71:9b:79:8a:92:bb
1683513102,256566,00:17:53:77:1a:15
1683513134,277,65:22:49:94:f5:7c
1683513149,237,79:68:87:43:38:f9
1683513139,252,77:2b:aa:18:54:aa
1683513139,252,61:7a:6f:04:91:9b
1683513173,288,2c:47:59:f9:b8:94
1683513171,284,46:de:1b:9a:ee:e6
1683513182,238,75:2f:1d:7e:39:d5
1683513159,241,69:b2:49:4c:e1:da
1683513160,242,3b:d1:b8:91:69:a7
1683513169,272,67:c8:39:18:96:62
1683513169,271,4e:d7:e4:61:36:7a
1683513168,270,48:71:e1:28:3a:7f
1683513173,255,67:c5:45:2c:6c:53
1683513176,236,6a:98:a0:cd:c3:28
1683513181,242,50:3b:89:2c:27:49
1683513176,236,5f:40:72:92:ed:53
1683513177,237,6f:b3:49:eb:20:8b
1683513190,253,45:dc:51:55:22:8e
1683513240,301,3c:68:16:33:38:6c
1683513236,298,78:f8:05:d3:01:09
1683513221,297,24:d5:69:67:05:a5
1683513249,277,f0:99:19:c7:c0:c7
1683513231,230,09:d8:d5:58:4a:cd
1683513236,249,09:ad:ec:55:bd:10
1683513239,253,42:91:58:8b:35:99
1683513237,248,76:96:01:f6:b1:af
1683513239,251,51:bf:12:a1:ba:18
1683513239,251,65:ff:95:93:5d:e5
1683513239,252,73:7a:dc:06:1e:b4
1683513239,251,5e:09:4b:6b:1f:3e
1683513251,263,f4:22:1a:48:a1:35
1683513249,245,57:1b:ec:41:8e:c3
1683513251,262,64:4b:2a:fe:e0:c5
1683513250,246,26:44:c5:a0:3b:3a
1683513261,235,6f:24:16:d8:38:02
1683513261,235,1c:45:fb:d3:f7:d0
1683513261,235,47:98:49:53:68:d1
1683513261,235,64:52:7a:74:8c:4d
1683513262,248,66:f9:24:f2:20:f5
1683513263,248,2b:5f:68:70:d5:9d
1683513296,247,71:3f:c7:ba:d1:30
1683513300,292,5d:a2:ba:6c:3a:8c
1683513301,251,66:1d:a3:ac:6e:0d
1683513296,247,48:b0:2d:3f:70:fc
1683513296,247,56:df:8e:ab:5d:d9
1683513299,290,61:6d:27:44:3f:bb
1683513299,249,6b:29:7a:0c:ca:dc
1683513299,248,0c:dc:70:00:25:a1
1683513299,249,74:8d:8d:eb:69:92
1683513299,249,64:9d:06:6b:9b:7f
1683513299,249,55:2d:2f:bc:84:88
1683513302,251,2b:27:fc:96:26:7d
1683513311,212,5f:c1:b7:e5:3e:67
1683513311,212,6d:8b:04:4f:df:6e
1683513311,212,53:c6:c5:7d:ca:95
1683513314,218,68:d4:11:27:e3:5e
1683513340,255,2a:17:de:d2:7f:ef
1683513362,242,6f:b3:49:36:3e:27
1683513358,224,53:3b:7b:59:90:6e
1683513373,266,70:93:55:86:51:2a
1683513359,226,65:5a:59:fa:08:e4
1683513365,260,3f:76:d6:7d:76:8a
1683513365,260,5d:5f:bb:16:73:25
1683513439,315,50:d0:48:96:6e:98
1683513435,310,61:4a:03:8d:dc:53
1683513446,249,50:9a:70:65:34:76
1683513453,297,4b:9a:19:40:98:de
1683513449,259,7d:fa:76:1c:db:3a
1683513449,260,52:33:c2:ea:9a:88
1683513448,256,53:aa:d5:fc:5a:93
1683513449,257,46:18:0c:58:4f:5f
1683513450,260,68:02:70:d0:27:e5
1683513454,301,6b:9f:a5:21:04:83
1683513456,257,c0:83:46:17:9d:55
1683513458,259,f6:be:14:c5:23:2d
1683513469,283,5a:ee:0e:8d:d0:bf
1683513464,247,49:6f:b1:4d:54:9f
1683513469,286,f8:30:02:8a:f9:d3
1683513489,247,72:5b:7d:a6:49:88
1683513500,274,37:11:e3:83:85:4e
1683513520,251,67:38:fe:a8:09:57
1683513519,249,6e:da:8a:9a:34:39
1683513542,352,45:ea:90:7f:93:19
1683513542,363,0d:cc:76:3a:3d:f4
1683513542,359,fc:a8:9b:22:09:cf
1683513553,238,7a:90:6e:f1:e1:0d
1683513560,232,70:86:47:65:45:69
1683513561,252,4d:ce:ea:cc:19:24
1683513571,231,42:e1:72:b3:eb:9b
1683513582,263,4c:ae:fb:7d:d8:27
1683513583,266,46:47:d1:df:d8:58
1683513582,263,67:1c:c8:59:7c:10
1683513589,269,5a:d3:a5:be:33:6c
1683513599,255,70:0b:e7:f7:06:1f
1683513598,256,5f:25:04:b9:0a:8c
1683513603,286,d0:49:7c:17:a3:0b
1683513602,258,64:a4:9c:6d:dd:46
1683513598,254,2f:d0:db:26:08:f6
1683513606,291,5c:17:cf:d5:4f:d3
1683513607,292,00:25:ca:35:20:22
1683513623,247,6d:87:f2:8d:56:73
1683513649,221,44:21:85:5a:d5:5c
1683513623,247,69:99:be:80:38:80
1683513623,247,16:8d:ff:72:9f:d0
1683513629,292,28:11:a5:a8:52:de
1683513663,245,64:e4:76:e5:a2:32
1683513670,238,60:ad:4f:81:81:e8
1683513669,237,12:10:11:bf:03:b3
1683513683,245,a1:5a:02:02:11:8b
1683513683,245,42:8f:63:63:f4:9b
1683513695,229,59:51:87:c5:5a:45
1683513695,229,45:fe:b8:2a:af:31
1683513714,288,3c:68:16:32:49:e0
1683513714,288,59:19:e5:2d:bf:60
1683513725,297,2a:cc:f6:1e:f7:2c
1683513714,296,3e:6e:06:72:6e:18
1683513762,251,02:f1:d8:41:db:2a
1683513762,249,5b:4a:17:3a:89:f2
1683513834,245,13:52:c2:11:7a:72
1683513849,301,55:00:bf:a4:06:6e
1683513841,244,56:d5:59:4a:a3:80
1683513884,257,77:09:32:22:11:fe
1683513851,259,45:1c:15:fc:e9:e1
1683513855,229,38:9d:03:06:a1:9b
1683513854,227,70:5c:f2:36:39:fb
1683513855,228,2f:a2:f6:d6:83:8f
1683513866,243,40:9a:9b:0e:8f:f7
1683513866,242,4f:26:6d:39:aa:a1
1683513871,240,5c:3d:b5:a5:8a:77
1683513873,236,4c:b2:79:e9:8c:76
1683513876,245,5d:4d:32:39:f6:60
1683513876,245,50:d5:c5:b0:2a:40
1683513877,246,4b:1d:08:a4:55:8b
1683513904,287,f0:99:19:db:40:dc
1683513907,289,5d:03:03:62:90:82
1683513901,226,53:48:33:52:b3:01
1683513897,226,59:e0:04:9e:91:20
1683513901,228,78:a2:25:7a:1e:4a
1683513917,294,7f:f3:99:94:19:c7
1683513906,288,58:8b:9a:8b:0e:17
1683513918,302,10:c6:fc:6d:2f:38
1683513918,299,6d:2f:c2:e0:6d:75
1683513907,301,00:25:ca:30:4d:7e
1683513919,295,53:6f:99:b0:83:b0
1683513919,296,0f:f0:4c:d3:b2:69
1683513913,316,42:e4:e6:28:0b:49
1683513945,252,44:6e:8c:83:88:47
1683513951,252,79:4a:cf:42:30:59
1683513951,253,17:d2:d4:50:88:09
1683513951,235,4c:cc:80:58:6a:90
1683514144,421,70:66:55:d1:c4:02
1683514143,419,3c:68:16:01:40:b7
1683514015,281,59:5d:3d:31:f3:12
1683514041,290,7f:04:64:5d:f9:2b
1683514026,278,69:ff:19:a2:61:fc
1683514065,273,4a:a6:02:93:47:45
1683514058,271,42:01:8e:a2:99:86
1683514065,276,41:97:51:f1:cc:69
1683514075,210,7a:6d:1a:52:eb:69
1683514075,210,0c:f3:09:03:c4:1f
1683514075,210,5b:a9:1a:70:bc:41
1683514075,210,70:ed:51:70:2c:dc
1683514076,212,62:03:84:39:94:90
1683514082,253,58:cb:76:f6:0f:78
1683514083,258,05:00:00:bf:76:bd
1683514080,219,41:f5:19:eb:f8:b1
1683514079,219,43:dd:ba:cb:b4:69
1683514080,222,2f:c7:1c:1d:9c:65
1683514083,254,66:d3:90:69:11:b2
1683514083,254,29:1a:c3:ea:ca:01
1683514084,256,08:84:b8:69:3f:cb
1683514144,268,10:4e:89:63:d8:cc
1683514150,263,7a:1c:e0:35:a4:93
1683514150,263,2b:b3:3a:27:54:11
1683514149,265,53:fb:69:74:0e:4e
1683514157,259,11:d6:6a:68:e0:67
1683514159,242,6f:3f:0b:4b:4c:b2
1683514169,304,52:19:2c:c5:74:49
1683514179,296,75:55:c9:17:cf:1b
1683514214,302,57:50:6c:a5:e5:f9
1683514192,240,6b:2d:c4:6d:0c:e1
1683514195,276,64:fa:73:98:66:99
1683514216,231,3e:d4:c4:4b:7e:fb
1683514216,230,4b:36:77:27:fc:3e
1683514266,228,75:b5:5e:9a:40:f2
1683514267,221,68:ea:24:95:34:47
1683514269,258,51:61:79:d8:e6:9a
1683514269,257,6d:32:1a:7a:bf:81
1683514309,275,4b:47:ec:61:e9:34
1683514309,277,2a:b0:e9:2e:bd:66
1683514312,273,47:25:f0:7e:88:58
1683514311,272,a0:78:17:76:e3:0c
1683514349,285,4e:23:63:23:d2:94
1683514314,249,61:8f:cd:e3:01:bb
1683514332,236,02:47:e4:2f:e8:79
1683514333,237,5d:10:bf:61:91:76
1683514339,246,55:9a:55:3c:d6:06
1683514361,235,6d:75:c2:03:3b:7f
1683514403,326,6d:2b:44:43:66:47
1683514405,328,06:94:7c:65:9d:5d
1683514420,248,7b:61:d4:d6:9d:fe
1683514430,254,74:ed:bf:61:7d:8c
1683514431,256,14:db:c4:ff:5e:03
1683514430,256,00:26:7e:38:ff:70
1683514441,248,75:ee:d0:9c:55:96
1683514532,329966,14:13:33:6c:8e:02
1683514548,254,74:51:20:d9:9f:31
1683514549,256,16:6d:a2:e9:57:8b
1683514564,229,4b:a5:c0:b5:a3:e7
1683514564,229,5f:eb:d4:00:28:a5
1683514565,232,22:f9:2f:7f:09:71
1683514577,239,50:2a:6b:3b:59:e6
1683514577,239,14:1e:20:f6:94:47
1683514589,254,47:33:10:e1:10:54
1683514621,292,5d:60:10:07:80:09
1683514617,287,00:4c:57:9b:87:00
1683514619,286,00:13:43:6c:91:d5
1683514619,286,4f:e5:3c:01:4d:22
1683514636,261,28:62:a6:85:fe:96
1683514636,260,63:bd:78:a5:a7:a1
1683514643,267,67:d0:e4:91:59:0d
1683514637,262,5e:4d:62:b6:f7:1c
1683514650,280,6c:1d:eb:76:b2:5c
1683514652,282,00:0b:57:6f:e2:86
1683514649,279,a9:8f:76:1f:52:1f
1683514652,282,a9:8f:76:1f:52:1e
1683514662,244,16:02:0d:5e:60:cf
1683514657,277,6a:e0:54:be:53:a1
1683514661,244,76:c8:4c:fd:a8:aa
1683514661,242,7b:4b:48:d6:5d:0f
1683514661,244,5e:cb:4b:3c:2a:6f
1683514661,242,71:63:1c:2d:df:ea
1683514662,244,61:96:00:38:3b:43
1683514722,245,4c:ac:14:19:e9:7e
1683514721,244,51:75:9d:ba:51:90
1683514721,247,09:45:01:e0:d3:b0
1683514721,244,0a:7a:f9:cc:9e:ee
1683514750,260,51:a9:75:a0:30:7f
1683514803,224,12:5e:ec:f2:7b:93
1683514803,224,22:7b:e9:46:ac:b2
1683514815,269,52:83:74:f7:4b:4d
1683514814,268,6e:37:0f:52:7e:82
1683514816,269,4c:b6:2d:80:f9:2e
1683514816,273,25:c8:ce:86:82:84
1683514816,269,76:dd:8c:85:7e:e7
1683514817,271,71:ab:30:77:25:4c
1683514817,268,13:d5:b6:63:25:0f
1683514829,235,2f:99:82:bb:73:ad
1683514827,231,69:4f:36:35:e9:02
1683514828,233,4b:59:af:0c:26:01
1683514854,243,6f:72:12:d0:db:3f
1683514860,267,74:bb:25:99:3a:86
1683514870,277,fd:e7:5c:f2:54:89
1683514860,266,52:96:18:a8:bf:da
1683514860,266,4b:1a:6f:cf:db:15
1683514859,266,63:4f:b8:3e:24:76
1683514860,266,7c:65:73:c1:f3:72
1683514898,227,34:a5:ac:5e:f9:92
1683514898,228,48:d2:a1:b0:c3:db
1683514903,232,68:65:83:d4:e4:4b
1683514909,228,7f:f9:62:a2:1b:6a
1683514913,240,0b:b3:ce:0f:fd:8c
1683514915,244,26:36:4e:15:e5:46
1683514915,242,53:d8:37:af:f1:21
1683514916,243,4b:36:4f:fd:2d:9b
1683514935,258,58:4b:c3:6c:ea:78
1683515080,403,00:25:ca:36:df:7c
1683514959,240,67:17:a7:4f:3c:60
1683514958,240,66:1d:83:8f:1a:8c
1683514958,238,1b:af:0f:cf:81:68
1683514959,241,61:72:f8:39:a1:12
1683515008,305,dc:f5:05:04:cf:9e
1683515039,269,5d:48:3e:a9:86:09
1683515036,252,2b:d7:b7:67:07:6d
1683515038,246,38:bf:ad:85:29:6d
1683515039,247,52:ca:3a:36:f9:e8
1683515039,265,13:22:74:d3:0c:d3
1683515039,265,71:e9:a9:6f:e9:34
1683515039,265,6d:8c:3a:d8:2e:44
1683515052,286,64:7e:9b:43:2d:8a
1683515050,285,33:81:d8:d6:80:8d
1683515046,248,4e:f2:51:39:5e:2d
1683515046,248,5e:05:6b:a9:c6:c9
1683515046,249,3c:cc:d1:30:55:0e
1683515087,256,41:fd:58:22:cd:29
1683515087,255,4e:da:ce:a2:65:cc
1683515089,246,50:01:a5:c4:5d:25
1683515089,246,01:5c:cb:af:03:e8
1683515116,244,76:6e:4b:4c:c5:11
1683515117,245,65:4c:c3:1a:59:e1
1683515132,293,7e:23:6b:32:aa:d6
1683515158,231,4a:4c:7c:cd:8c:c5
1683515156,231,4b:6d:ac:c0:f8:bf
1683515162,294,59:9e:2c:e6:6f:b1
1683515174,238,0c:d0:a5:41:91:fa
1683515173,235,55:aa:99:c8:4e:31
1683515166,230,2f:a3:03:f1:06:f1
1683515204,259,6b:1a:7f:69:87:1d
1683515214,294,62:9c:e0:48:68:8d
1683515214,296,1b:76:5c:54:0e:c8
1683515225,239,2a:4e:0d:bb:e1:39
1683515225,238,5a:6e:bd:35:e6:b3
1683515249,330,6b:e1:fa:11:bc:37
1683515249,301,53:eb:20:ec:32:95
1683515248,300,76:58:fc:f9:d6:b3
1683515248,288,90:f1:57:8d:4d:53
1683515254,295,08:90:ba:0c:5e:e3
1683515289,320,00:25:52:ef:5c:9d
1683515289,316,7d:31:b8:94:ab:1d
1683515289,316,0a:de:9f:c2:ff:aa
1683515307,286,c4:8a:e0:e3:9c:1d
1683515290,319,70:66:55:56:32:08
1683515290,266,39:40:c8:60:48:12
1683515330,247,5e:e8:b0:08:cb:66
1683515300,229,26:b8:e7:87:91:3f
1683515300,229,60:0b:63:99:a1:49
1683515302,230,56:7e:7e:c8:ca:b2
1683515318,241,6e:0a:62:11:0e:38
1683515342,289,76:40:c1:e8:13:24
1683515343,294,5c:a4:75:f1:60:b5
1683515352,303,50:a4:e4:b9:a5:4a
1683515348,301,84:25:3f:c3:d3:cf
1683515352,251,13:40:0d:6b:a8:56
1683515353,252,56:cc:3f:5a:34:be
1683515363,279,43:8d:05:f7:8e:eb
1683515364,281,50:cb:a7:2c:6e:b3
1683515389,252,72:4d:f4:9d:2e:8a
1683515425,287,e2:8a:a8:bf:c3:25
1683515459,349,b4:c2:6a:91:36:79
1683515479,311,3c:68:16:01:13:e3
1683515439,231,63:e7:96:70:2f:f0
1683515439,232,08:20:07:9d:e9:cc
1683515439,233,52:51:82:6a:0f:92
1683515440,232,72:44:08:f7:6c:43
1683515462,342,5c:52:22:d2:d6:97
1683515460,342,42:94:70:15:6a:e7
1683515509,323,53:55:19:aa:92:10
1683515509,323,4a:73:bd:a7:b1:01
1683515520,219,5b:a0:7e:f3:ad:63
1683515520,220,25:06:77:2d:b9:50
1683515520,220,69:c3:1a:cb:2a:ee
1683515520,219,4c:a5:d7:b7:20:25
1683515529,250,75:66:fc:cd:c8:aa
1683515528,249,6c:e9:19:10:1d:f9
1683515529,250,12:34:56:c3:b8:c0
1683515548,398,00:25:ca:6c:f9:ae
1683515550,401,70:66:55:56:49:2e
1683515550,400,10:4e:89:38:19:b9
1683515559,232,52:52:8c:eb:72:c5
1683515571,244,10:6a:4a:76:6f:17
1683515572,243,76:98:cc:c1:49:ca
1683515572,243,01:aa:d1:b8:87:c5
1683515573,243,78:03:77:2b:04:23
1683515592,273,5f:a6:a6:4d:31:87
1683515604,227,4e:cb:a1:3a:b6:12
1683515604,226,73:1c:66:18:1f:bd
1683515604,227,54:b9:29:96:41:51
1683515605,228,1e:f3:e6:fd:34:55
1683515652,303,5c:78:2a:3d:27:78
1683515639,298,39:15:56:31:09:55
1683515641,333,65:8c:57:34:11:0d
1683515641,333,4c:b8:2c:b5:4c:cd
1683515661,243,4f:49:eb:88:bb:65
1683515660,242,60:8a:10:22:dd:2d
1683515688,270,00:25:ca:5d:cd:8c
1683515661,243,4b:d4:60:6d:d7:45
1683515690,241,77:7b:b1:40:e9:cc
1683515689,240,4a:aa:9b:a7:a8:fb
1683515726,283,c3:d3:92:95:ef:6a
1683515849,247,7f:ea:1f:f3:f5:d9
1683515849,247,7c:5d:c9:94:14:10
1683515863,249,7e:75:13:3b:73:6f
1683515860,220,05:91:67:d8:8e:b6
1683515861,221,4d:19:34:da:42:a9
1683515861,221,68:c1:0c:71:53:d4
1683515905,303,72:de:5a:cb:50:ec
1683515904,302,77:8d:33:02:58:e9
1683515905,303,57:5e:33:fe:78:ad
1683515906,305,51:57:86:2b:a3:f9
1683515977,322,ec:2e:98:bf:a8:d6
1683515974,310,44:10:70:70:19:4b
1683516009,230,4b:34:e0:4e:94:a1
1683516024,29994,db:8e:72:1a:02:3c
1683516034,225,69:bc:6d:26:ee:d8
1683516063,235,2d:8a:ef:85:c3:3c
1683516063,233,4d:d9:ad:01:12:74
1683516063,232,62:ac:c9:c8:4a:2a
1683516064,233,5e:1e:80:27:17:14
1683516100,288,3c:68:16:33:b4:f5
1683516093,263,5d:ec:c7:f1:0e:23
1683516100,270,1e:4b:0f:bf:f1:d3
1683516098,269,62:b8:34:df:8b:e0
1683516094,264,6a:e4:21:65:17:be
1683516113,250,4f:54:38:b2:83:bb
1683516136,238,74:d7:ca:23:ba:90
1683516138,251,46:29:e0:01:10:e2
1683516138,240,60:4c:49:9f:21:fc
1683516138,248,7e:09:d8:4d:cf:73
1683516139,256,0d:9a:47:74:e3:b1
1683516151,218,5d:5b:02:cb:84:2c
1683516194,246,4a:f4:e3:c5:1f:47
1683516194,245,3f:02:37:1e:9e:e1
1683516194,246,67:e4:62:64:6e:dd
1683516194,246,73:23:b6:7e:13:8e
1683516196,261,7f:90:b2:8b:06:a0
1683516228,264,2d:bd:ef:57:98:30
1683516230,266,49:d2:20:72:26:dd
1683516240,252,69:09:0a:ec:f3:7a
1683516279,273,54:b6:7c:35:01:d8
1683516261,314,3c:68:16:31:99:41
1683516271,297,75:08:fc:6b:4d:e6
1683516279,273,40:63:50:df:88:8a
1683516280,310,50:7e:d1:2c:d0:c4
1683516279,291,45:ef:e4:51:73:f0
1683516301,230,65:c2:47:7a:2d:52
1683516301,230,66:a0:d4:30:d9:47
1683516385,286,5c:65:b5:ec:d4:bd
1683516380,238,78:0f:fd:9e:fc:dd
1683516379,237,41:fa:b4:8d:68:93
1683516385,288,63:47:65:b1:1a:db
1683516416,286,58:52:f5:18:1f:02
1683516410,239,77:fd:6f:a4:4f:ab
1683516409,238,7a:a3:df:c1:50:c3
1683516416,289,5a:d1:f8:10:bf:30
1683516439,305,73:62:77:bb:07:ac
1683516479,236,1b:40:44:19:20:f1
1683516480,238,5b:3c:80:c8:50:e5
1683516519,291,73:d0:59:dd:84:e8
1683516485,222,46:aa:df:74:a1:de
1683516519,291,43:07:ab:ec:65:74
1683516485,246,78:77:7a:34:ce:97
1683516495,267,6b:82:ae:5a:b6:54
1683516489,223,68:8b:b6:f0:ae:71
1683516518,410,40:dc:f6:55:1f:bf
1683516518,252,74:45:ba:62:1f:e5
1683516518,411,47:b0:a8:4c:17:88
1683516519,292,59:69:e6:f2:cc:fb
1683516518,252,42:1f:1a:5d:df:02
1683516554,238,45:dc:a6:74:36:82
1683516554,239,6a:dc:32:51:5b:6f
1683516554,238,46:f5:a0:ad:24:d0
1683516554,238,37:68:6f:6a:58:26
1683517811,288,10:2c:6b:68:45:93
1683517809,286,b4:c2:6a:54:f3:3c
1683517811,288,40:2e:71:20:87:9f
1683519344,285,d0:c5:d3:ba:e3:18
1683517426,349393,80:c5:f2:4a:3a:ac
1683518773,349403,ca:a3:f0:de:c7:73
1683518766,348011,14:13:0b:0b:f5:03
1683518772,297,c0:e4:34:65:f7:32
1683518928,276,90:e8:68:60:32:64
1683519327,298,00:25:52:ee:e0:70
1683519331,302,98:07:2d:38:b3:d7
1683518566,202049,88:e0:34:21:e4:55
1683518082,302,00:80:25:e8:f4:36
1683518405,301055,84:25:3f:9c:e0:0d
1683516911,462,18:93:d7:7b:52:14
