TimeStamp,TravelTime,MAC
1683487697,239,58:3f:d3:fc:9a:ab
1683487699,251,0c:f1:84:83:58:49
1683487753,265,d4:12:43:5c:ad:3f
1683487698,240,d7:37:e0:84:d7:67
1683487740,277,4f:18:b8:6b:fa:11
1683487750,280,3d:48:45:1e:89:42
1683487750,280,45:83:a1:82:a7:80
1683487751,273,65:70:1b:6c:e2:c2
1683487749,271,46:1f:30:69:62:86
1683487749,248,63:a3:71:9f:4e:d4
1683487741,243,5a:52:98:a1:48:3d
1683487741,244,79:96:62:d2:cd:a4
1683487741,242,42:1e:b4:35:d1:52
1683487741,243,2d:90:2b:24:2d:cf
1683487741,243,7a:c3:79:ff:30:d9
1683487741,243,6a:57:40:f2:ed:05
1683487741,243,57:fb:c4:56:e1:cf
1683491123,174180,70:66:55:79:49:7a
1683490021,7025,30:bb:7d:a8:63:a0
1683489883,300,f0:45:da:c2:81:3a
1683491280,307,d0:c5:d3:5c:0b:ca
1683490228,250,98:93:d8:68:65:56
1683489347,299,b4:c2:6a:6f:26:1d
1683489354,326643,84:25:3f:61:7d:c9
1683489388,320074,00:25:ca:10:fc:fc
1683489766,312,00:25:ca:6d:00:ec
1683488950,314265,40:2e:71:3a:07:be
1683491081,314697,b0:5e:cd:6d:9e:01
1683490486,286,3c:68:16:30:71:b1
1683487951,320,70:66:55:98:71:80
1683491187,301592,00:25:ca:0e:8b:38
1683487868,359,d8:c0:a6:1c:52:e2
1683490964,300,3c:68:16:0f:d7:13
1683490964,300,f4:b3:b1:60:e9:2a
1683489823,272790,84:25:3f:54:29:95
1683489302,281,80:91:33:0b:45:f4
1683491176,270402,20:19:03:28:02:e6
1683490483,291,e4:f0:10:70:6d:3e
1683488764,239,fc:4b:bc:d3:ce:3d
1683491221,253241,41:42:99:cb:fa:c4
1683490794,296,18:93:d7:7b:52:14
1683490789,292,14:13:0b:1b:9f:33
1683490726,238,04:ee:03:6d:4c:9c
1683489574,297,80:c5:f2:83:60:4e
1683488049,252058,00:15:83:7b:e7:5a
1683491248,254840,00:25:ca:43:53:38
1683491283,295,3c:68:16:2e:1d:a1
1683490300,269,ef:58:cf:a4:06:3f
1683490297,266,30:0a:60:21:84:6a
1683490297,266,be:e8:01:00:10:86
1683490197,323,74:5e:1c:d7:19:d3
1683490745,1356,e2:e5:28:49:61:70
1683489550,291,dc:f5:05:d4:63:4a
1683491122,235480,c1:1b:b8:5b:1d:bd
1683491121,234394,c8:19:35:65:89:cf
1683491121,234394,4f:f9:e4:33:5c:8c
1683491121,234394,c0:f3:d5:fe:b0:04
1683491120,234393,fb:11:ef:86:76:45
1683489039,227702,00:25:ca:61:27:66
1683489680,232,98:04:ed:cb:cb:92
1683490941,238,28:11:a5:8d:20:81
1683488520,297,3c:68:16:24:38:10
1683488163,288,34:81:f4:6e:51:19
1683491058,300,3c:68:16:03:cb:e4
1683487785,314,10:c6:fc:c5:51:09
1683487784,186412,84:25:3f:73:46:cf
1683487949,291,e4:0e:58:ce:34:77
1683488010,287,00:25:52:d4:cb:3c
1683489724,285,84:25:3f:e6:36:35
1683491088,304,00:25:52:d5:fc:3f
1683491073,172590,90:f1:57:d0:e9:34
1683488284,284,10:76:36:15:66:1e
1683490994,281,41:42:00:00:00:7d
1683487965,257,54:6c:0e:a1:a5:bf
1683489312,709,18:7a:93:4d:d2:c9
1683488783,294,b4:c2:6a:a7:cc:9e
1683488786,299,00:25:ca:6d:1c:aa
1683489658,273,44:b7:d0:29:a3:52
1683489659,274,c0:42:47:01:80:36
1683489269,291,3c:68:16:08:26:50
1683489269,295,90:fd:9f:60:b7:41
1683491177,160774,00:25:ca:3e:a8:a0
1683491173,160776,14:13:0b:43:bb:b7
1683489454,223,f6:3b:01:f9:7b:7e
1683488773,320,00:25:52:f1:0d:bb
1683488770,322,70:66:55:98:7c:b8
1683488771,322,34:81:f4:c5:a0:cb
1683491057,152423,d9:9a:27:19:e2:e7
1683490429,121091,b4:8c:9d:a7:3d:aa
1683490383,247,6a:79:46:00:00:a4
1683488784,775,ec:81:93:79:28:e5
1683488396,260,d0:5a:d1:a5:f3:de
1683489324,243,5b:14:02:cc:56:c5
1683489202,244,f8:55:48:e8:ae:ae
1683489839,270,44:b7:d0:67:be:9f
1683489349,231,78:9c:e7:e2:60:c9
1683489353,234,d2:16:7f:7d:d6:f6
1683491221,216,94:de:b8:a5:75:ec
1683489803,284,08:90:ba:07:e4:3b
1683490620,294,00:1e:42:2d:c2:8f
1683490385,51097,b0:f8:f2:cd:89:7a
1683488507,66973,84:25:3f:ad:db:d7
1683488489,260,b4:60:77:bc:c9:88
1683489649,214,44:b7:d0:2b:04:ea
1683488379,57332,00:6f:f2:93:f6:61
1683489420,302,00:25:ca:7f:e4:28
1683490947,276,f4:4e:fd:94:bf:31
1683487765,246,fc:0f:e7:a1:ad:49
1683489399,301,30:55:44:35:a4:79
1683489399,301,30:55:44:35:a4:d7
1683489399,301,30:55:44:35:5e:a8
1683489392,294,30:55:44:37:00:b1
1683489390,290,34:81:f4:6e:f1:3d
1683489383,285,34:81:f4:70:4a:12
1683487911,263,56:be:f3:05:58:29
1683489290,272,b0:d2:78:86:d9:34
1683488269,1907,00:0a:9b:9a:95:13
1683487779,937,57:25:6d:b4:8c:38
1683487776,934,10:44:3f:26:be:3f
1683487862,751,7e:54:76:54:27:74
1683487861,750,1c:b3:b0:d7:44:6c
1683487861,750,21:4f:70:20:90:55
1683487861,750,70:12:6f:2b:b8:eb
1683490312,3121,84:25:3f:e6:36:09
1683487789,301,d4:12:43:5c:ad:3f
1683487785,306,5e:c3:1e:e0:a3:c8
1683487786,308,ec:2e:98:4e:fa:dc
1683487819,291,12:0e:84:d1:25:7a
1683487764,244,49:d0:64:18:23:e8
1683487763,249,64:59:b3:28:1a:01
1683487765,251,61:99:bf:db:ba:00
1683487763,248,4a:e7:63:e8:5e:b0
1683487836,304,10:4e:89:b3:5d:35
1683487797,273,4d:e2:76:a3:93:90
1683487797,273,68:42:ee:bc:69:4a
1683487832,290,36:f1:c3:e6:fd:9c
1683487832,290,5e:0e:52:68:6e:5a
1683487849,304,14:8f:21:de:13:53
1683487832,269,73:6c:60:29:14:5f
1683487832,269,7d:56:04:f3:58:bd
1683487835,272,4b:a4:2a:d1:6e:4f
1683487823,262,74:40:bf:56:63:23
1683487802,234,21:76:1b:4d:ea:34
1683487802,233,1a:79:75:b6:2c:b1
1683487802,234,6b:9b:50:17:41:37
1683487803,237,65:4f:7c:6e:95:ed
1683487821,251,18:c5:61:6f:ec:9d
1683487802,236,45:1e:85:7f:e7:28
1683487848,270,5a:74:b1:35:c4:28
1683487803,237,00:ff:ef:bd:77:18
1683487802,232,42:1a:2c:4c:65:22
1683487849,271,22:70:db:9c:26:48
1683487848,269,11:43:0d:e1:aa:00
1683487849,271,62:d2:05:3e:54:bd
1683487895,305,5c:9d:ea:72:24:98
1683487841,253,09:67:e7:9c:02:92
1683487841,253,5d:91:1a:d0:bb:c9
1683487895,307,3f:0b:b9:a0:57:ba
1683487895,305,6a:d5:4c:79:99:9d
1683487895,305,5c:32:7f:aa:6e:52
1683487895,305,32:44:14:f7:db:02
1683487895,305,66:dd:fc:22:67:c0
1683487895,304,5b:69:79:6a:ca:14
1683487842,238,e4:b4:6b:5f:2c:7e
1683487911,306,ce:b8:74:bb:63:28
1683487862,254,57:7e:d5:d3:e4:6f
1683487848,229,5a:7c:02:17:79:71
1683487873,264,15:d8:7f:f6:59:c1
1683487860,252,0c:cf:a6:44:79:80
1683487850,237,42:31:d0:ee:29:6f
1683487849,230,6a:5c:4c:8c:da:4b
1683487854,235,08:d3:e8:9d:f9:10
1683487880,257,2e:68:3d:39:ca:c2
1683487959,326,50:6b:9d:e2:59:38
1683487907,269,42:7c:d9:ef:b4:e0
1683487911,263,54:3c:2c:c2:26:ba
1683487949,302,00:25:ca:57:91:56
1683487895,245,7f:90:30:07:ae:a5
1683487895,244,3d:0f:fa:f6:99:5d
1683487949,293,3e:91:fe:a6:87:17
1683487949,291,79:5b:d1:24:b9:51
1683487885,207,70:46:22:d8:12:80
1683487887,212,40:b1:fc:a8:81:06
1683487971,290,00:25:ca:7b:6f:34
1683487976,293,73:f1:78:4c:1d:9e
1683487944,259,7e:b3:aa:e5:6f:23
1683487944,256,59:77:9d:72:51:a2
1683487960,257,78:8e:28:d2:d4:c5
1683487972,262,73:a5:cd:9c:44:38
1683487966,258,2e:b5:82:b4:6e:97
1683487965,257,5b:8f:e8:8b:6b:e6
1683487974,265,88:e0:34:1b:51:ab
1683487971,261,fc:13:ac:43:40:9b
1683488009,285,61:d2:c3:af:8d:f1
1683488010,287,21:1d:e2:4b:ba:d7
1683488009,285,42:72:bc:78:d2:08
1683487974,246,62:87:d9:47:9a:ae
1683488061,303,3c:68:16:02:c5:b1
1683488092,284,18:93:d7:6f:06:94
1683488051,275,51:8f:cd:c0:5f:ee
1683488051,273,7d:42:03:7c:a2:ee
1683488060,242,59:14:ef:45:26:1b
1683488119,310,c6:7c:08:04:47:c2
1683488047,234,48:a6:4c:68:fb:ce
1683488054,239,52:5b:6f:88:55:5e
1683488056,240,69:0d:fd:34:46:ce
1683488060,242,4f:85:a7:25:dd:00
1683488054,236,0a:7d:ca:ba:cd:21
1683488057,239,6b:6f:dc:0e:5b:66
1683488054,235,5f:dc:65:8d:80:9c
1683488055,235,7c:6e:d4:ca:a5:5f
1683488108,268,77:fb:32:7a:d3:75
1683488061,221,49:ac:c8:db:8e:08
1683488110,270,51:32:fd:0a:63:9f
1683488061,220,7d:bf:d6:e8:de:e7
1683488075,223,25:a3:94:3f:72:b1
1683488074,221,65:23:35:8b:9f:25
1683488075,222,1a:41:74:3b:9f:bd
1683488141,263,09:32:d3:81:d7:54
1683488164,285,43:6f:b4:f9:44:90
1683488162,283,34:96:6e:f6:95:eb
1683488159,284,67:9b:e9:ec:5b:2d
1683488159,284,75:26:ab:c9:61:fb
1683488159,280,68:ee:b1:d4:c7:23
1683488191,282,58:81:a8:cc:3b:54
1683488191,281,49:ce:2a:98:cb:4b
1683488169,251,cc:03:7b:5d:78:7f
1683488169,254,38:19:57:46:18:75
1683488170,252,69:fb:be:f5:da:86
1683488173,245,30:04:eb:86:ad:54
1683488170,242,47:af:b7:54:e5:f6
1683488199,260,56:69:14:4f:39:8a
1683488199,260,19:8b:2f:d5:b0:76
1683488229,248,4a:58:f3:08:70:da
1683488252,254,6a:d5:d8:7c:2b:b2
1683488281,280,7f:b3:8d:46:a9:0a
1683488252,253,0e:3b:90:35:de:f0
1683488251,253,69:8e:21:4c:97:c1
1683488252,253,73:a6:f2:fd:91:ba
1683488251,250,33:c1:c3:64:95:8f
1683488280,279,77:0f:11:38:2b:5b
1683488229,229,5c:f0:f6:87:b7:86
1683488228,228,05:6c:00:6f:0e:cb
1683488229,229,61:f8:67:0f:9c:95
1683488229,229,34:81:f4:d5:fa:3c
1683488253,241,4f:37:ab:95:f6:57
1683488252,240,5f:29:47:d3:c4:cb
1683488252,239,62:8d:b4:a2:71:a3
1683488276,238,6e:ca:97:fd:7d:1d
1683488323,255,6b:90:a0:bc:bb:6c
1683488319,251,7a:7f:cf:81:0f:c0
1683488321,253,18:86:4f:df:dc:a1
1683488386,298,40:f0:91:21:37:56
1683488386,304,3a:a5:ee:90:05:18
1683488379,287,54:3e:35:0e:b6:b2
1683488349,261,5b:4b:81:f5:c6:9b
1683488347,256,52:be:24:82:5a:56
1683488387,305,b4:c2:6a:3f:b0:a9
1683488320,239,15:49:68:b5:77:f0
1683488385,304,77:b8:04:be:5b:4d
1683488385,304,44:c2:69:0f:03:97
1683488319,238,66:e4:46:ee:9a:2e
1683488386,304,dd:d7:93:d9:8b:4e
1683488319,236,58:2d:fb:b4:f6:ce
1683488318,230,64:bb:c0:0c:e8:79
1683488315,227,4b:de:f5:62:4d:52
1683488321,237,53:f3:e9:87:88:9f
1683488315,226,5b:47:2c:3e:7f:ae
1683488315,230,5c:34:c3:d0:3c:45
1683488379,288,54:93:95:4a:7b:da
1683488356,268,63:d0:ed:56:99:37
1683488356,267,08:28:24:3f:d2:34
1683488379,287,94:3c:c6:24:4d:5a
1683488370,268,5e:32:e4:a3:4d:ee
1683488364,262,54:69:48:9d:8a:ad
1683488363,255,76:bf:84:b2:e5:1e
1683488363,261,10:70:6f:7f:fa:98
1683488439,317,d2:5e:17:9d:70:9e
1683488385,256,59:5b:b6:1a:6e:18
1683488385,266,41:96:00:30:df:e2
1683488385,256,06:bd:3d:03:95:ef
1683488385,267,00:77:b6:33:7f:f1
1683488432,312,14:13:0b:05:88:ad
1683488354,226,42:0f:e9:1f:d3:38
1683488354,231,3b:37:4b:94:ff:fa
1683488359,234,4f:3a:21:8f:80:7f
1683488357,232,6d:b5:bb:7b:09:4f
1683488356,231,1d:b7:01:b6:1d:d8
1683488357,232,49:e3:ea:5c:f2:b5
1683488404,270,79:b4:3a:f9:18:6c
1683488403,269,57:5d:73:1e:28:9f
1683488396,261,0c:b2:b7:75:98:04
1683488385,247,51:75:23:5d:a0:9d
1683488409,251,69:cd:03:1f:c2:0e
1683488409,259,0b:1f:f0:fe:c5:2d
1683488438,290,6f:63:89:fb:92:30
1683488437,289,64:bc:7d:e3:4f:ad
1683488410,260,59:68:10:e5:02:0d
1683488408,258,63:a1:b0:20:f5:36
1683488411,261,7d:27:c5:f3:a0:40
1683488416,264,4e:94:55:7a:87:a9
1683488418,266,46:91:70:30:77:df
1683488417,265,45:91:e4:d9:1e:07
1683488417,265,35:d0:06:76:07:77
1683488417,259,6b:28:a4:81:52:39
1683488417,264,54:a5:dd:15:17:8a
1683488394,235,79:0c:62:b1:e3:a3
1683488394,235,33:da:62:8f:6d:82
1683488409,241,6a:70:d2:06:f6:80
1683488426,253,76:47:2d:6d:d6:47
1683488418,238,5f:a8:d6:66:8f:8d
1683488440,252,5c:e2:35:5a:55:69
1683488441,261,94:b2:cc:2d:38:0a
1683488441,259,1e:e1:c5:c2:bb:3a
1683488472,275,00:1f:ff:94:bf:02
1683488471,277,58:45:d0:60:5b:01
1683488516,294,68:62:0d:25:85:59
1683488466,245,49:12:3a:e6:45:ed
1683488466,245,67:13:a7:ac:e3:6a
1683488466,245,64:13:fe:5f:45:ec
1683488518,296,1d:9b:28:67:6c:9f
1683488466,244,02:0b:a0:93:e4:43
1683488516,294,75:27:51:5b:f4:4a
1683488466,244,4e:df:d3:5c:ae:6f
1683488467,245,43:b9:0a:11:87:9b
1683488449,225,1a:cd:c9:47:4b:61
1683488490,261,09:00:4f:96:ae:9c
1683488489,260,5a:c2:8d:61:6d:87
1683488499,261,62:2a:0a:19:16:49
1683488504,272,48:b4:96:25:40:3a
1683488479,239,3f:8c:38:8a:83:f1
1683488490,252,44:72:d9:58:47:6a
1683488476,236,7e:3d:41:ee:96:96
1683488528,257,73:56:6e:db:e7:fb
1683488519,241,1e:e2:e1:02:91:12
1683488504,221,47:bb:e2:de:99:19
1683488551,263,65:66:ab:32:c6:af
1683488551,263,47:1f:59:5c:a1:83
1683488551,262,60:78:61:21:b3:0c
1683488562,272,5f:44:96:b0:c8:0f
1683488559,248,0c:2e:47:c3:c2:9c
1683488559,249,4d:30:96:fc:e0:58
1683488559,248,5c:9c:8c:2b:1f:d0
1683488559,248,67:1e:44:c4:97:bd
1683488575,256,65:89:44:90:8e:d0
1683488562,234,46:fc:52:78:e8:95
1683488577,259,5d:12:22:9b:ce:50
1683488580,262,62:74:85:15:d0:82
1683488576,258,50:60:f6:71:e5:31
1683488562,233,6e:c3:07:d5:90:fc
1683488596,267,dd:3f:78:86:dd:f0
1683488591,252,09:47:bb:d5:8f:36
1683488586,247,51:77:a3:b4:86:a2
1683488591,252,78:63:55:b7:90:a7
1683488591,252,5f:30:1f:f5:07:11
1683488592,254,46:2d:fe:d9:6f:b8
1683488591,253,61:78:e0:c5:bd:ad
1683488582,242,7f:0d:db:97:15:db
1683488582,242,2a:26:1e:da:67:ff
1683488582,242,77:21:ec:1d:53:25
1683489187,835,5d:f1:be:2d:42:b7
1683488660,307,42:2e:4e:19:1f:bb
1683488589,219,30:a2:5f:17:5e:3b
1683488589,221,43:ae:3f:ca:8e:67
1683488589,225,68:a1:55:f6:cb:40
1683488625,247,7c:78:6d:cf:91:7d
1683488625,247,75:f3:b9:b3:76:06
1683488685,287,3c:68:16:20:aa:82
1683488637,251,0b:0b:4c:95:49:64
1683488598,212,90:f1:57:44:b9:0e
1683488602,214,41:72:8f:6d:88:5a
1683488600,212,36:16:6c:9b:4d:d1
1683488659,236,41:a7:28:c2:ef:52
1683488762,330,3c:9c:7e:1e:fa:74
1683488700,260,2e:30:d6:10:6d:9a
1683488774,321,45:b0:1f:52:a4:2a
1683488699,260,62:05:2d:07:1d:ed
1683488677,239,76:23:d2:79:91:f6
1683488676,238,54:4d:44:77:e7:e3
1683488676,240,31:aa:70:ea:8b:ef
1683488676,240,65:be:ca:f6:3e:a0
1683488677,241,78:65:46:d8:08:89
1683488677,241,7a:28:24:e1:d2:72
1683488676,240,6c:5d:7d:9a:b6:e7
1683488682,243,02:40:13:f4:3a:ba
1683488773,320,5f:5a:ff:03:5a:02
1683488679,241,5e:cf:8e:de:05:bc
1683488682,244,4c:a7:4a:91:23:08
1683488685,223,5d:1b:03:08:d5:69
1683488725,245,41:42:9b:17:f2:13
1683488729,241,6f:bd:b4:70:51:f2
1683488730,242,45:2d:fd:f8:80:f4
1683488773,274,64:36:21:8a:ab:09
1683488738,245,f0:49:07:f7:dc:74
1683488731,237,4c:b7:0a:83:a7:85
1683488731,237,66:8b:75:bd:ae:a6
1683488731,236,67:86:ea:eb:69:24
1683488770,265,41:bb:cd:e5:97:3e
1683488769,264,0c:a8:8b:81:f4:d0
1683488769,261,41:34:29:9a:e4:ae
1683488765,236,5c:1a:e8:41:2c:7d
1683488770,242,26:7c:fc:27:ed:85
1683488809,270,34:be:f3:90:4c:7f
1683488809,270,6f:32:3e:11:b3:39
1683489469,281,34:81:f4:d5:fa:c9
1683488813,254,2c:33:6a:3b:ac:e7
1683488813,254,58:fc:66:43:d4:f0
1683488804,244,17:1a:77:07:1e:78
1683488805,246,79:dc:7b:c3:07:c4
1683488804,246,5d:f2:ec:da:3d:44
1683488812,254,56:d4:c6:64:f1:c6
1683488812,254,7f:47:51:cb:da:d1
1683488842,273,7e:2b:95:c7:be:33
1683488822,254,4f:aa:17:8d:2e:b9
1683488825,242,23:c9:45:a3:68:a9
1683488855,246,40:c1:8e:ec:6b:67
1683488856,255,53:0f:70:42:27:92
1683488855,254,5f:ce:bf:19:32:df
1683489312,709,4b:68:ca:ac:9c:6c
1683489312,709,60:90:c2:04:be:43
1683488857,249,7d:d4:b7:c4:20:3a
1683488857,249,5a:bb:00:93:4d:37
1683488931,302,7a:e4:78:bd:3c:8b
1683488931,302,55:1d:2a:fd:fc:ca
1683488852,214,6d:e1:f7:98:bf:2b
1683488928,260,4d:b9:3f:b8:2c:d7
1683488915,246,4a:11:46:c2:a7:e1
1683488913,245,78:1f:b2:96:a2:14
1683488945,267,5d:1c:f6:59:5e:f7
1683488936,251,7e:b4:66:80:c5:a8
1683488923,235,5f:de:13:cb:41:3d
1683488922,234,75:7e:58:26:64:5c
1683488923,235,11:29:fb:5e:dd:a8
1683488919,230,2a:ac:90:33:80:6c
1683488919,229,5e:41:59:f0:28:8e
1683488919,229,77:51:b5:9d:9b:9b
1683488919,229,29:c7:98:4e:58:eb
1683488919,229,56:ba:dd:02:43:57
1683488937,246,41:dd:d9:44:12:77
1683488920,229,60:ab:d2:40:c4:89
1683488991,279,69:4f:72:3d:c2:57
1683488968,243,12:c6:87:e6:4e:fa
1683488969,244,7b:1b:38:d4:b6:bf
1683489042,304,30:ae:a4:a5:3d:12
1683488971,232,5d:1d:a6:3a:52:2b
1683488979,245,7d:e0:31:20:83:c9
1683489042,304,79:bd:68:d6:61:27
1683489009,249,7b:e3:1c:50:85:f9
1683489009,249,64:c3:ca:9b:55:d9
1683489000,218,78:15:b6:a8:ca:70
1683489060,271,73:c5:3f:d6:65:1e
1683489022,230,5f:5f:5d:5e:d6:15
1683489089,280,73:79:f7:39:51:21
1683489086,277,43:46:be:67:dc:5b
1683489086,278,2c:28:6a:f5:28:eb
1683489084,270,21:db:95:03:15:cc
1683489083,269,60:cf:43:bc:63:7e
1683489060,245,6f:d0:f7:ca:41:0a
1683489100,272,6e:d2:49:fe:fd:87
1683489074,245,65:c3:86:35:fe:33
1683489086,251,5a:c0:92:de:e8:60
1683489086,251,6d:37:6c:d7:4d:5f
1683489130,285,5c:91:46:23:13:b2
1683489134,282,00:25:52:ef:40:28
1683489086,247,59:c0:08:d4:69:c6
1683489086,251,54:09:76:63:23:b1
1683489086,251,21:77:71:94:7d:68
1683489130,277,ee:db:7b:a7:80:2a
1683489069,227,6d:0a:dd:e8:86:0e
1683489071,230,29:59:13:e6:90:d4
1683489069,228,5a:ee:39:d0:6d:30
1683489067,226,21:16:98:1e:f9:31
1683489098,239,3d:1a:07:e1:c6:2a
1683489179,305,51:e8:e0:db:4f:13
1683489106,236,7f:8d:7a:02:dd:1e
1683489179,305,1f:11:18:f5:54:dd
1683489179,313,00:25:ca:52:f3:f2
1683489106,237,63:8b:3c:ab:27:76
1683489110,232,61:eb:b5:52:8c:ec
1683489109,229,29:db:7f:a3:78:3b
1683489140,251,5d:5a:84:40:09:77
1683489140,252,5f:4f:ee:3d:ba:81
1683489140,252,4c:a6:51:16:d4:a9
1683489199,293,6a:1d:80:de:9a:15
1683489212,309,00:25:ca:5d:08:2a
1683489200,287,60:78:e4:8f:ca:27
1683489201,288,31:d8:c3:7c:f4:02
1683489194,239,47:5c:21:05:72:56
1683489204,261,18:a9:1d:a0:ea:61
1683489202,254,75:a2:8f:4b:6a:25
1683489204,260,5e:63:f3:ca:46:b7
1683489202,254,4c:00:e7:9c:72:31
1683489205,257,11:a1:99:89:8e:90
1683489260,294,14:13:0b:33:24:65
1683489201,256,49:79:47:52:13:3a
1683489195,240,0e:69:d5:fe:89:4c
1683489194,239,04:3d:8c:80:c3:26
1683489194,239,4f:42:b4:54:89:85
1683489269,291,10:94:97:23:03:fb
1683489202,222,73:2c:b5:c4:58:ea
1683489276,255,5a:1d:da:bc:e4:1c
1683489239,237,a0:0b:16:e0:1a:b4
1683489263,253,5b:6e:9d:ff:f4:f7
1683489239,237,62:e1:da:9c:cb:30
1683489241,233,7e:a0:64:16:db:31
1683489239,237,2d:69:df:84:b2:5a
1683489263,254,59:16:85:6f:13:16
1683489280,272,19:b0:8a:98:35:83
1683489231,216,6e:f1:9f:8a:54:62
1683489235,220,3e:e8:0a:80:ff:e8
1683489290,272,7c:4e:36:2a:87:ac
1683489290,272,75:77:42:78:36:bb
1683489290,272,1a:ac:13:c5:6f:1d
1683489270,251,0e:7f:e6:6e:1c:f6
1683489281,260,61:2e:77:cc:35:48
1683489293,264,46:63:1b:7e:0d:07
1683489279,239,07:ea:cb:3f:7f:fe
1683489360,291,dc:d7:44:bb:9d:54
1683489296,246,57:0a:58:90:e0:3d
1683489309,258,59:8c:7a:50:f3:55
1683489305,254,76:37:59:0e:99:9e
1683489305,254,7d:ff:29:e3:da:56
1683489307,256,5a:30:fa:d2:dd:ac
1683489360,302,56:36:b1:d5:eb:9f
1683489290,229,29:0a:9f:ce:09:07
1683489289,228,4d:e3:c2:c6:52:83
1683489289,228,57:e8:00:6d:7a:e2
1683489315,253,19:fa:51:0e:be:ca
1683489370,308,c9:68:95:ac:eb:33
1683489289,226,15:39:d4:f5:e7:e7
1683489381,288,d4:b5:c8:44:4e:95
1683489380,287,7c:84:7d:2d:2d:34
1683489321,236,4e:d8:f0:e6:31:e0
1683489327,240,62:97:e1:30:81:12
1683489384,286,22:15:f0:a4:20:21
1683489382,284,7e:de:fb:69:00:7e
1683489449,291,cb:4e:fc:21:2b:4f
1683489419,296,3f:25:a9:9c:03:e2
1683489352,236,5a:e4:87:d9:8e:0e
1683489352,235,0d:6f:a4:0c:ec:1b
1683489419,295,7b:4c:d1:1e:c0:34
1683489354,236,70:97:4c:6b:b6:ff
1683489365,245,12:f7:7d:f5:9e:b8
1683489365,245,48:dc:9e:95:bb:88
1683489371,250,56:fc:cf:e9:1f:bc
1683489371,248,64:7e:e9:c2:2f:cb
1683489371,248,34:81:f4:9d:d7:50
1683489419,295,2d:c8:cb:6e:e8:c8
1683489447,305,00:e0:04:58:2a:92
1683489382,247,58:5d:cd:97:fb:b1
1683489384,240,13:f2:08:3c:b2:de
1683489384,240,72:26:3b:fc:36:e5
1683489384,240,55:b0:b3:de:e4:6f
1683489447,303,b4:c2:6a:85:55:63
1683489384,236,19:6c:93:77:c4:02
1683489384,240,45:c9:8b:c5:04:10
1683489384,236,3a:29:53:10:8d:2a
1683489392,244,31:da:f9:cd:74:73
1683489430,265,14:8f:21:c6:6f:fd
1683489441,272,7c:2f:a9:00:88:f2
1683489426,242,15:91:ee:23:54:07
1683489426,242,44:44:78:bb:6d:de
1683489473,284,5b:5f:24:28:6c:bc
1683489476,288,74:46:1d:86:b9:a6
1683489469,281,4f:d4:15:d3:a9:3d
1683489470,282,5f:35:2e:9b:af:2a
1683489449,230,31:b0:38:9c:e5:22
1683489447,227,67:a6:86:b7:ec:75
1683489448,228,00:81:f9:c8:4d:07
1683489447,227,6d:70:0b:47:f3:6e
1683489453,221,6d:32:2f:7a:fa:55
1683489531,273,7b:8d:f2:89:b1:14
1683489511,243,5b:1c:4b:95:07:3d
1683489513,244,5b:fb:9a:b2:c5:ab
1683489512,244,45:a4:32:c9:af:72
1683489496,218,15:be:2f:57:74:bf
1683489495,217,6c:f8:ca:af:46:ba
1683489552,261,30:c8:d3:dd:9b:8c
1683489572,262,66:f3:39:a2:b7:55
1683489552,261,59:34:ee:83:80:dc
1683489590,260,79:b2:86:a5:2e:7f
1683489622,277,19:28:17:09:60:e7
1683489571,223,16:68:e8:6b:60:89
1683489583,245,7a:4f:1d:f1:4c:84
1683489571,223,70:56:04:d0:55:56
1683489583,244,6f:d1:4d:0d:87:ce
1683489584,246,1a:d4:9b:72:b0:e6
1683489583,244,5b:c5:c4:8c:93:2b
1683489621,276,27:28:58:03:b9:03
1683489642,254,7d:41:8d:77:04:00
1683489642,250,18:2c:98:29:a1:44
1683489612,259,44:36:b0:5b:52:44
1683489612,259,1b:e4:bf:83:e5:b3
1683489612,259,1c:3f:ed:37:57:70
1683489612,259,7e:16:05:b2:1f:d4
1683489612,258,6f:c1:81:4e:6c:94
1683489642,261,01:5b:94:04:20:e6
1683489688,307,dc:f5:05:a3:e6:58
1683489642,261,5a:99:4b:20:52:ff
1683489611,223,54:25:bf:1d:14:f7
1683489611,223,2b:d4:1b:08:57:cb
1683489611,229,5d:1d:46:d3:4d:1a
1683489652,264,39:60:a6:63:8a:54
1683489652,264,48:18:84:ca:74:f2
1683489652,263,46:f2:6f:98:fd:51
1683489663,250,77:eb:52:90:14:1e
1683489663,249,7c:6a:07:4f:46:70
1683489682,268,69:eb:55:b9:5a:ea
1683489700,279,4f:36:ed:77:42:ac
1683489706,287,e6:73:ca:d0:12:c2
1683489701,281,7c:28:00:78:ba:2f
1683489701,280,10:6f:ad:32:99:47
1683489701,280,44:1f:95:3e:8d:4e
1683489701,280,67:12:71:bb:07:c6
1683489729,291,f1:21:74:ce:f6:e2
1683489729,289,72:23:00:ba:99:c1
1683489727,287,1d:59:88:e7:75:fe
1683489704,266,6c:2d:83:03:ab:c1
1683489668,240,45:c6:c1:a2:68:aa
1683489668,239,2f:48:45:49:6b:00
1683489653,215,0e:16:be:65:d3:fd
1683489652,214,5b:f8:24:14:e2:57
1683489650,215,6f:0b:d1:33:d2:46
1683489669,231,06:36:e1:9c:7e:0a
1683489685,249,ff:ff:10:8c:7b:37
